Current,Next,Count,Total_Out,Probability
ERICKSON_UTILIZATION_AND_PACING,ERICKSON_UTILIZATION_LIMIT_SETTING,1,5,0.2
ERICKSON_UTILIZATION_AND_PARADOX,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_UTILIZATION_AND_PERMISSIVENESS,ERICKSON_INHIBITION_TECHNIQUE,1,1,1.0
ERICKSON_UTILIZATION_AND_PERMISSIVE_INDUCTION,ERICKSON_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_UTILIZATION_AND_PERMISSIVE_SUGGESTION,ERICKSON_DIRECTIVE_ARRANGEMENT,1,1,1.0
ERICKSON_UTILIZATION_AND_PHONETIC_AMBIGUITY,ERICKSON_WORDPLAY_ASSOCIATION,1,1,1.0
ERICKSON_UTILIZATION_AND_PRESUPPOSITION,ERICKSON_DISSOCIATION_TRUISM,1,2,0.5
ERICKSON_UTILIZATION_AND_PRESUPPOSITION,ERICKSON_SHOCK_AND_METAPHOR,1,2,0.5
ERICKSON_UTILIZATION_AND_PROCESS_SUGGESTION,ERICKSON_SYMBOLIC_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_PROGRESSIVE_LEADING,ERICKSON_PROGRESSIVE_ANESTHESIA,1,1,1.0
ERICKSON_UTILIZATION_AND_RAPPORT,ERICKSON_UTILIZATION_AND_CURIOSITY,1,1,1.0
ERICKSON_UTILIZATION_AND_RATIFICATION,ERICKSON_PARADOXICAL_INDUCTION,1,2,0.5
ERICKSON_UTILIZATION_AND_RATIFICATION,ERICKSON_POSTHYPNOTIC_SUGGESTION,1,2,0.5
ERICKSON_UTILIZATION_AND_REDIRECTION,ERICKSON_PRAGMATIC_UTILIZATION,1,2,0.5
ERICKSON_UTILIZATION_AND_REDIRECTION,ERICKSON_REFRAMING_DEPERSONALIZATION,1,2,0.5
ERICKSON_UTILIZATION_AND_REFERRAL,ERICKSON_POST_HYPNOTIC_SUGGESTION,1,1,1.0
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_CLINICAL_CONTRAST,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_CONFRONTATIONAL_BREAKTHROUGH,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_DOUBLE_BIND,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_ILLUSION_OF_CHOICE_AUTONOMY,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_PACING_AND_VALIDATION,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_REFRAMING_UTILIZATION,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_REINFORCEMENT_TRUISM,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_SYMPTOM_PRESCRIPTION,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_TEMPORAL_DOUBLE_BIND,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_TRUISM_OBSERVATION,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REFRAMING,ERICKSON_UTILIZATION_REFRAMING,1,11,0.09090909090909091
ERICKSON_UTILIZATION_AND_REORIENTATION,ERICKSON_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_AND_SELECTIVE_PERCEPTION,ERICKSON_PROVOCATIVE_INQUIRY,1,1,1.0
ERICKSON_UTILIZATION_AND_SPECIFICITY,ERICKSON_UTILIZATION_PURPOSE,1,1,1.0
ERICKSON_UTILIZATION_AND_SUGGESTION,ERICKSON_PERMISSIVE_INDIRECT,1,1,1.0
ERICKSON_UTILIZATION_AND_SYMMETRY,ERICKSON_YES_SET_FOCUS,1,1,1.0
ERICKSON_UTILIZATION_AND_TAG_QUESTION,ERICKSON_VISUAL_DISTANCING,1,1,1.0
ERICKSON_UTILIZATION_AND_TRANSFER,ERICKSON_ANECDOTAL_CONFUSION_AND_SEARCH,1,2,0.5
ERICKSON_UTILIZATION_AND_TRANSFER,ERICKSON_NARROWING_SPIRAL,1,2,0.5
ERICKSON_UTILIZATION_AND_TRUISM,ERICKSON_DIRECTIVE_FOCUS,1,4,0.25
ERICKSON_UTILIZATION_AND_TRUISM,ERICKSON_DIRECT_UTILIZATION,1,4,0.25
ERICKSON_UTILIZATION_AND_TRUISM,ERICKSON_PACING_AND_PRESUPPOSITION,1,4,0.25
ERICKSON_UTILIZATION_AND_TRUISM,ERICKSON_UTILIZATION_PARADOX,1,4,0.25
ERICKSON_UTILIZATION_AND_TRUST,ERICKSON_LOGICAL_BIND,1,1,1.0
ERICKSON_UTILIZATION_AND_VALIDATION,ERICKSON_ASSUMPTIVE_QUESTION,1,1,1.0
ERICKSON_UTILIZATION_AND_YES_SET,ERICKSON_TRANSDERIVATIONAL_SEARCH,1,1,1.0
ERICKSON_UTILIZATION_APPROVAL,ERICKSON_PRESUPPOSITION_PAST_TENSE,1,1,1.0
ERICKSON_UTILIZATION_ASSOCIATION,ERICKSON_YES_SET_FUTURE_PACING,1,1,1.0
ERICKSON_UTILIZATION_ATTENTION,ERICKSON_DIRECT_INQUIRY,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ATTENTION,ERICKSON_INTERROGATIVE_PRESUPPOSITION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ATTENTION,ERICKSON_UTILIZATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_AUTHORITY,ERICKSON_NEGATIVE_SUGGESTION_LIMITATION,1,5,0.2
ERICKSON_UTILIZATION_AUTHORITY,ERICKSON_PROTECTIVE_BOUNDARY,1,5,0.2
ERICKSON_UTILIZATION_AUTHORITY,ERICKSON_REFRAMING,1,5,0.2
ERICKSON_UTILIZATION_AUTHORITY,ERICKSON_TRUISM_EXPECTATION,1,5,0.2
ERICKSON_UTILIZATION_AUTHORITY,ERICKSON_UTILIZATION_SOCIAL,1,5,0.2
ERICKSON_UTILIZATION_AUTOBIOGRAPHICAL,ERICKSON_MODELING_ANECDOTE,1,1,1.0
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_DIRECT_SUGGESTION_AS_PROCESS,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_PACING_AND_VALIDATION,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_PRESUPPOSITIONAL_INQUIRY,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_TRUISM_REFRAMING,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_UNCONSCIOUS_AUTONOMY,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AUTONOMY,ERICKSON_UTILIZATION_DISSOCIATION,1,6,0.16666666666666666
ERICKSON_UTILIZATION_AVOIDANCE,ERICKSON_TRUISM_TRANSPARENCY,1,1,1.0
ERICKSON_UTILIZATION_BELIEF,ERICKSON_COMPLIANCE_SET,1,1,1.0
ERICKSON_UTILIZATION_BOREDOM,ERICKSON_TRUISM_PSEUDO_CONFUSION,1,1,1.0
ERICKSON_UTILIZATION_BOUNDARY,ERICKSON_OPEN_INQUIRY,1,1,1.0
ERICKSON_UTILIZATION_BREAK,ERICKSON_UTILIZATION_PACING,1,1,1.0
ERICKSON_UTILIZATION_BYPASS,ERICKSON_AGE_REGRESSION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_BYPASS,ERICKSON_ANCILLARY_LEARNING,1,3,0.3333333333333333
ERICKSON_UTILIZATION_BYPASS,ERICKSON_ESTABLISHING_CONTROL,1,3,0.3333333333333333
ERICKSON_UTILIZATION_CASE,ERICKSON_ANECDOTE_RESILIENCE,1,1,1.0
ERICKSON_UTILIZATION_CASE_STUDY,ERICKSON_UTILIZATION_REFRAMING,1,1,1.0
ERICKSON_UTILIZATION_CATALEPSY,ERICKSON_INTERROGATIVE_ELLIPSIS,1,4,0.25
ERICKSON_UTILIZATION_CATALEPSY,ERICKSON_TIME_DISTORTION_DISSOCIATION,1,4,0.25
ERICKSON_UTILIZATION_CATALEPSY,ERICKSON_UTILIZATION_CONFIRMATION,1,4,0.25
ERICKSON_UTILIZATION_CATALEPSY,ERICKSON_UTILIZATION_DELAY,1,4,0.25
ERICKSON_UTILIZATION_CAUSALITY,ERICKSON_TRUISM_REFRAMING,1,2,0.5
ERICKSON_UTILIZATION_CAUSALITY,ERICKSON_UTILIZATION_REFRAME,1,2,0.5
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_MINIMAL_ENCOURAGER,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_REFRAMING_CONTROL,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_TAG_QUESTION_YES_SET,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_UTILIZATION_AND_DIRECTIVE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_UTILIZATION_AND_SUGGESTION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_UTILIZATION_DOUBLE_BIND,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHALLENGE,ERICKSON_UTILIZATION_OBSERVATION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CHARACTER,ERICKSON_DIRECT_ATTENTION,1,1,1.0
ERICKSON_UTILIZATION_CHOICE,ERICKSON_CHALLENGE_EXPECTANCY,1,2,0.5
ERICKSON_UTILIZATION_CHOICE,ERICKSON_INTERNAL_SEARCH,1,2,0.5
ERICKSON_UTILIZATION_CLARIFICATION,ERICKSON_HYPOTHETICAL_CHALLENGE,1,4,0.25
ERICKSON_UTILIZATION_CLARIFICATION,ERICKSON_PACING_REFLECTION,1,4,0.25
ERICKSON_UTILIZATION_CLARIFICATION,ERICKSON_SHOCK_UTILIZATION,1,4,0.25
ERICKSON_UTILIZATION_CLARIFICATION,ERICKSON_UTILIZATION_AND_INDIRECT_PROMPT,1,4,0.25
ERICKSON_UTILIZATION_COLLOQUIALISM,ERICKSON_REFRAMING_NORMALIZATION,1,1,1.0
ERICKSON_UTILIZATION_COMMITMENT,ERICKSON_TEACHING_TALE_REFRAME,1,1,1.0
ERICKSON_UTILIZATION_CONDITIONING,ERICKSON_PARADOXICAL_CHALLENGE,1,1,1.0
ERICKSON_UTILIZATION_CONFIRMATION,ERICKSON_DIRECT_VALIDATION,1,5,0.2
ERICKSON_UTILIZATION_CONFIRMATION,ERICKSON_IMPLICATION,1,5,0.2
ERICKSON_UTILIZATION_CONFIRMATION,ERICKSON_MODELING_PROCESS,1,5,0.2
ERICKSON_UTILIZATION_CONFIRMATION,ERICKSON_PERMISSIVE_FRAME,1,5,0.2
ERICKSON_UTILIZATION_CONFIRMATION,ERICKSON_TAG_QUESTION_EMPOWERMENT,1,5,0.2
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_DOUBLE_BIND_REPETITION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_EXPECTATION_CONGRUENCE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_MINIMAL_CUE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_REDEFINITION_AND_UTILIZATION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_SUBJECTIVE_INQUIRY,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_TRUISM_REFRAMING,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONFUSION,ERICKSON_UTILIZATION_ENGAGEMENT,1,7,0.14285714285714285
ERICKSON_UTILIZATION_CONTINGENCY,ERICKSON_UNCONSCIOUS_FACILITATION,1,1,1.0
ERICKSON_UTILIZATION_CONTRADICTION,ERICKSON_FUTURE_PACING_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_CONTRAST,ERICKSON_DIRECTING_ATTENTION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_CONTRAST,ERICKSON_POST_HYPNOTIC_SUGGESTION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_CONTRAST,ERICKSON_PRESUPPOSITION_NEGATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_CONTROL,ERICKSON_UTILIZATION_CREDIT,1,1,1.0
ERICKSON_UTILIZATION_COOPERATION,ERICKSON_UTILIZATION_LOGIC,1,1,1.0
ERICKSON_UTILIZATION_CREDIT,ERICKSON_RHETORICAL_REPETITION,1,1,1.0
ERICKSON_UTILIZATION_DEFINITION,ERICKSON_IMPLIED_DIRECTIVE,1,1,1.0
ERICKSON_UTILIZATION_DEFINITIONAL_REFRAMING,ERICKSON_TRUISM_DEFINITION,1,1,1.0
ERICKSON_UTILIZATION_DEFLECTION,ERICKSON_RAPPORT_YES_SET,1,1,1.0
ERICKSON_UTILIZATION_DELAY,ERICKSON_PARADOXICAL_PERMISSION,1,1,1.0
ERICKSON_UTILIZATION_DELEGATION,ERICKSON_UTILIZATION_PACING_LEADING,1,1,1.0
ERICKSON_UTILIZATION_DIAGNOSIS,ERICKSON_ORDEAL_FRAME,1,1,1.0
ERICKSON_UTILIZATION_DIRECTIVE,ERICKSON_PATTERN_INTERRUPT,1,1,1.0
ERICKSON_UTILIZATION_DISPLACEMENT,ERICKSON_OPEN_DEFINITION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DISPLACEMENT,ERICKSON_PHYSICAL_PACING_AND_CHOICE,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DISPLACEMENT,ERICKSON_UTILIZATION_CHALLENGE,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DISRUPTION,ERICKSON_UTILIZATION_AND_REFRAMING,1,1,1.0
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_DIRECT_ATTENTION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_DIRECT_AUTONOMY,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_DISSOCIATIVE_REGRESSION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_INDIRECT_SUGGESTION_MODELING,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_INDIVIDUALITY_UTILIZATION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_METAPHOR_RESTRUCTURING,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_PATTERN_INTERRUPTION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_PRESUPPOSITION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_REASSURANCE_TRUISM,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_REFRAMING_DISSOCIATION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_REFRAMING_UTILIZATION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_RESPONSIBILITY_SHIFT_AND_TASKING,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_SUBJECTIVE_REALITY,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_TRUISM_PRESUPPOSITION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_UTILIZATION_GENERALIZATION,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISSOCIATION,ERICKSON_VALIDATION_PACING,1,17,0.058823529411764705
ERICKSON_UTILIZATION_DISTRACTION,ERICKSON_ANECDOTE_MORAL,1,5,0.2
ERICKSON_UTILIZATION_DISTRACTION,ERICKSON_INDIVIDUALITY_UTILIZATION,1,5,0.2
ERICKSON_UTILIZATION_DISTRACTION,ERICKSON_PERMISSIVE_PACING,1,5,0.2
ERICKSON_UTILIZATION_DISTRACTION,ERICKSON_SYSTEMIC_REFRAMING,1,5,0.2
ERICKSON_UTILIZATION_DISTRACTION,ERICKSON_UNCONSCIOUS_AUTONOMY,1,5,0.2
ERICKSON_UTILIZATION_DOMINANCE,ERICKSON_ORDEAL_THERAPY,1,1,1.0
ERICKSON_UTILIZATION_DOUBLEBIND,ERICKSON_FUTURE_PACING,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DOUBLEBIND,ERICKSON_PACING_LEADING_PROCESS,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DOUBLEBIND,ERICKSON_UTILIZATION_AND_RATIFICATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_DOUBLETALK,ERICKSON_DEFINITION_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_PARADOXICAL_INTENTION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_PRESUPPOSITION_UTILIZATION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_REFRAMING_ANALOGY,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_UNCONSCIOUS_DIRECT_ADDRESS,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_UTILIZATION_AUTHORITY,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_UTILIZATION_OF_RESISTANCE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_BIND,ERICKSON_VALIDATION_OF_EFFORT,1,7,0.14285714285714285
ERICKSON_UTILIZATION_DOUBLE_ENTENDRE,ERICKSON_PHYSIOLOGICAL_MARKER,1,1,1.0
ERICKSON_UTILIZATION_EDUCATION,ERICKSON_UTILIZATION_REFRAMING,1,1,1.0
ERICKSON_UTILIZATION_ELICITATION,ERICKSON_TRUISM_VALIDATION,1,1,1.0
ERICKSON_UTILIZATION_EMOTIONAL_AROUSAL,ERICKSON_RHYTHMIC_REGRESSION,1,1,1.0
ERICKSON_UTILIZATION_EMPOWERMENT,ERICKSON_RATIFICATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_EMPOWERMENT,ERICKSON_RESISTANCE_BYPASS,1,3,0.3333333333333333
ERICKSON_UTILIZATION_EMPOWERMENT,ERICKSON_UTILIZATION_VALIDATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_ENGAGEMENT,ERICKSON_UTILIZATION_PARADOX,1,1,1.0
ERICKSON_UTILIZATION_EVOCATION,ERICKSON_META_PROCESS,1,1,1.0
ERICKSON_UTILIZATION_EXPECTATION,ERICKSON_INDUCTION_DISSOCIATION,1,1,1.0
ERICKSON_UTILIZATION_EXPERIENCE,ERICKSON_COUNTDOWN_INDUCTION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_EXPERIENCE,ERICKSON_UTILIZATION_AND_PACING,1,3,0.3333333333333333
ERICKSON_UTILIZATION_EXPERIENCE,ERICKSON_UTILIZATION_QUESTION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FACILITATION,ERICKSON_TAG_QUESTION_AWARENESS,1,1,1.0
ERICKSON_UTILIZATION_FACTUAL,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_UTILIZATION_FATIGUE,ERICKSON_INDIRECT_SUGGESTION,1,2,0.5
ERICKSON_UTILIZATION_FATIGUE,ERICKSON_UTILIZATION_OF_NATURAL_PROCESS,1,2,0.5
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_DIRECT_CHALLENGE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_METAPHOR_TRUISM,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_MINIMAL_CUE,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_OBSERVATIONAL_PACING,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_PARADOXICAL_INTENTION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_PROVOCATIVE_PACING,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK,ERICKSON_UTILIZATION,1,7,0.14285714285714285
ERICKSON_UTILIZATION_FEEDBACK_LOOP,ERICKSON_REVIVIFICATION_INDUCTION,1,1,1.0
ERICKSON_UTILIZATION_FLEXIBILITY,ERICKSON_RESPECT_RESISTANCE,1,2,0.5
ERICKSON_UTILIZATION_FLEXIBILITY,ERICKSON_TRUISM_PRESUPPOSITION,1,2,0.5
ERICKSON_UTILIZATION_FOCUS,ERICKSON_BYPASS_CONSCIOUS,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FOCUS,ERICKSON_OPEN_ENDED_ELICITATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FOCUS,ERICKSON_OPEN_ENDED_INQUIRY,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FOCUS_SHIFT,ERICKSON_DIRECT_PROBE,1,1,1.0
ERICKSON_UTILIZATION_FRAME,ERICKSON_META_INSTRUCTION,1,2,0.5
ERICKSON_UTILIZATION_FRAME,ERICKSON_UTILIZATION_CHALLENGE,1,2,0.5
ERICKSON_UTILIZATION_FRAMEWORK,ERICKSON_FRAME_OF_REFERENCE,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FRAMEWORK,ERICKSON_REFRAMING_DYNAMICS,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FRAMEWORK,ERICKSON_VALIDATION_OF_PROCESS,1,3,0.3333333333333333
ERICKSON_UTILIZATION_FREEDOM,ERICKSON_MINIMALISM_AUTONOMY,1,1,1.0
ERICKSON_UTILIZATION_GENERALIZATION,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,4,0.25
ERICKSON_UTILIZATION_GENERALIZATION,ERICKSON_IDEODYNAMIC_SUGGESTION,1,4,0.25
ERICKSON_UTILIZATION_GENERALIZATION,ERICKSON_UNCONSCIOUS_DIRECTIVE,1,4,0.25
ERICKSON_UTILIZATION_GENERALIZATION,ERICKSON_UTILIZATION_BYPASS,1,4,0.25
ERICKSON_UTILIZATION_GRADATION,ERICKSON_SENSORY_SHIFT_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_GROUNDING,ERICKSON_DIRECT_CONFRONTATION,1,1,1.0
ERICKSON_UTILIZATION_HALLUCINATION,ERICKSON_DISSOCIATIVE_PROJECTION,1,2,0.5
ERICKSON_UTILIZATION_HALLUCINATION,ERICKSON_TRUISM_REINFORCEMENT,1,2,0.5
ERICKSON_UTILIZATION_HESITATION,ERICKSON_UNCONSCIOUS_DISSOCIATION_AND_PACING,1,1,1.0
ERICKSON_UTILIZATION_HUMOR,ERICKSON_INDIRECT_SUGGESTION,1,4,0.25
ERICKSON_UTILIZATION_HUMOR,ERICKSON_REFRAMING_DISPLACEMENT,1,4,0.25
ERICKSON_UTILIZATION_HUMOR,ERICKSON_UNCONSCIOUS_PERCEPTION,1,4,0.25
ERICKSON_UTILIZATION_HUMOR,ERICKSON_YES_SET_PACING,1,4,0.25
ERICKSON_UTILIZATION_IDENTITY,ERICKSON_DOUBLE_BIND_GRADUALISM,1,2,0.5
ERICKSON_UTILIZATION_IDENTITY,ERICKSON_YES_SET_PACING,1,2,0.5
ERICKSON_UTILIZATION_IDEOMOTOR,ERICKSON_PACING_AND_VALIDATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_IDEOMOTOR,ERICKSON_REFRAMING_UTILIZATION,1,3,0.3333333333333333
ERICKSON_UTILIZATION_IDEOMOTOR,ERICKSON_UTILIZATION_CATALEPSY,1,3,0.3333333333333333
ERICKSON_UTILIZATION_IMPLICATION,ERICKSON_UTILIZATION_COOPERATION,1,1,1.0
ERICKSON_UTILIZATION_INDIRECT_INDUCTION,ERICKSON_INTENSE_FOCUS,1,1,1.0
ERICKSON_UTILIZATION_INDIRECT_INFLUENCE,ERICKSON_EMPOWERMENT_REFRAMING,1,1,1.0
ERICKSON_UTILIZATION_INDIRECT_SUGGESTION,ERICKSON_COMPARATIVE_INTENSIFIER,1,1,1.0
ERICKSON_UTILIZATION_INDIVIDUAL,ERICKSON_YES_SET,1,1,1.0
ERICKSON_UTILIZATION_INDIVIDUALITY,ERICKSON_PARADOXICAL_INTERVENTION,1,1,1.0
ERICKSON_UTILIZATION_INDIVIDUALIZATION,ERICKSON_DEPOTENTIATION,1,1,1.0
ERICKSON_UTILIZATION_INEVITABILITY,ERICKSON_CLINICAL_OBSERVATION,1,1,1.0
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_CLARIFICATION_UTILIZATION,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_DIRECTIVE_PACING,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_IDEOMOTOR_LEVITATION,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_INDIRECT_INQUIRY,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_OBSERVATION_CHECK,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_PACING_AND_VALIDATION,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_PARADOXICAL_INTERVENTION,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_PRESUPPOSITION,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_SHOCK_REFRAME,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_TRUISM_PACING,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_TRUISM_TAG,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_TRUISM_VAGUENESS,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_UTILIZATION_FOCUS,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INQUIRY,ERICKSON_UTILIZATION_IDENTITY,1,14,0.07142857142857142
ERICKSON_UTILIZATION_INTEGRATION,ERICKSON_VALIDATION_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_INTELLECTUAL,ERICKSON_FUTURE_PACING_PRESUPPOSITION,1,1,1.0
ERICKSON_UTILIZATION_INTERLOCKING,ERICKSON_TRUISM_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_INTERNALIZATION,ERICKSON_INTERNAL_REALISM,1,1,1.0
ERICKSON_UTILIZATION_INTERNAL_ACTION,ERICKSON_UTILIZATION_AND_FUTURE_PACING,1,1,1.0
ERICKSON_UTILIZATION_INTERNAL_PROCESS,ERICKSON_TRUISM_AND_UTILIZATION,1,1,1.0
ERICKSON_UTILIZATION_INTERPRETATION,ERICKSON_REFRAMING_UTILIZATION,1,2,0.5
ERICKSON_UTILIZATION_INTERPRETATION,ERICKSON_SENSORY_CHALLENGE,1,2,0.5
ERICKSON_UTILIZATION_INTERRUPT,ERICKSON_UTILIZATION_PACING,1,1,1.0
ERICKSON_UTILIZATION_INTERRUPTION,ERICKSON_ATTENTION_FOCUS,1,2,0.5
ERICKSON_UTILIZATION_INTERRUPTION,ERICKSON_ORDEAL_UTILIZATION,1,2,0.5
