script_id,turn_no,content,pattern_id,pattern_label
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",597,"How soon should I do that? Right now, today, tomorrow, next week, next month? I don't see there is very much of a hurry about it. Do you?",ERICKSON_TIME_DISTORTION_REDUCING_RESISTANCE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",598,What do you need to see? That's another confusing question.,ERICKSON_CONFUSION_TECHNIQUE,Confusion
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",599,"All you need to see is the fact that you can look forward with confidence. Not all the time, for heaven's sakes, no. I think you're entitled to what Longfellow said, ""Some days are dark and dreary, and into each life some rain must fall.""",ERICKSON_TRUISM_VALIDATION,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",600,I think you ought to look forward to those. But I think you'd better also look forward to the sunny days too.,ERICKSON_FUTURE_PACING_TRUISM,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",602,"Well, you know, many children can eat that cheap glucose candy with starry-eyed looks.",ERICKSON_METAPHOR_TRUISM,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",603,I don't want it.,ERICKSON_MODELING_BOUNDARY,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",604,"No, I'm too old to eat it.",ERICKSON_UTILIZATION_REFRAME,Reframing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",606,"But now they've learned to look back with pleasure and satisfaction upon those emotional wants of the past, and enjoy today's steak.",ERICKSON_REFRAMING_UTILIZATION,Reframing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",608,Mmmm. You feel out of step with life.,ERICKSON_PACING_TRUISM,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",609,How much does it take to be a parent?,ERICKSON_RHETORICAL_CHALLENGE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",611,"By the way, what makes you think you're inadequate?",ERICKSON_INTERROGATIVE_CHALLENGE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",612,Or did you give them the privilege of being supportive?,ERICKSON_REFRAMING,Reframing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",613,"How would this world get along without the people we lean on? This is a community world, you know.",ERICKSON_TRUISM_RHETORICAL,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",614,And how willing are you to lean on your strengths?,ERICKSON_RESOURCE_UTILIZATION,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",615,I think fair play is an important thing.,ERICKSON_TRUISM_RAPPORT,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",617,"If your wife has faults, for heaven's sake, recognize them. If she has virtues, for heaven's sake, recognize them. She'll have superiorities and inferiorities. Well, you're a good engineer; you ought to be able to recognize all manner of things, isn't that right?",ERICKSON_UTILIZATION_IDENTITY,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",618,"Well, if you're not a good engineer, are you a fair engineer?",ERICKSON_DOUBLE_BIND_GRADUALISM,Double Bind
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",619,I know that the first violinist is an excellent musician. Would you trust him with a bassoon?,ERICKSON_ANALOGY_RHETORICAL,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",620,No. Would a good violinist want to be trusted with a bassoon?,ERICKSON_ANALOGY_RHETORICAL,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",624,"You'll go from one to another to another to another. Now suppose I would give you confusing directions in how to go to Chicago. If you definitely wanted to go to Chicago, I could explain how you go from San Francisco to Tokyo, to London, to New York. I can explain to you how you go from San Francisco to Phoenix to EI Paso to Dallas to Forth Worth. And explain to you how you would go from San Francisco to Portland to Seattle to St. Paul to Chicago. And as surely as you start going from one confusion to an- other, somehow or another you're going to wind up at Oklahoma City. (Laughs)",ERICKSON_CONFUSION_TECHNIQUE,Confusion
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",625,At the right place.,ERICKSON_REFRAMING_TRUISM,Reframing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",627,"You know, it's been a pleasure for me.",ERICKSON_RAPPORT_ANCHOR,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",629,And you know what? What color kleenex do you like best?,ERICKSON_UTILIZATION_TRIVIAL_CHOICE,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",632,The manuevering of him. What kind of personal con- tact did I make with him?,ERICKSON_STRATEGIC_REFLECTION,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",634,It's a ditch. You can get in a ditch. How do you get out of a ditch? You work in the ditch. But it isn't threatening.,ERICKSON_METAPHOR_REFRAMING,Reframing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",636,"Now this man, I wouldn't attempt to hypnotize him under any circumstances.",ERICKSON_PARADOXICAL_REFUSAL,Double Bind
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",637,Not today.,ERICKSON_PRESUPPOSITION_TIME,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",638,"That guy was too much on the alert, watching me.",ERICKSON_CLINICAL_RATIONALE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",639,"Maybe next time, yes.",ERICKSON_FUTURE_PACING_PERMISSIVE,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",643,"You haven't met Mr. Haley, have you?",ERICKSON_TAG_QUESTION_TRUISM,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",644,He's the one who wrote this book.,ERICKSON_CREDENTIALING,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",645,"Well, in therapy.",ERICKSON_REDIRECTION_TO_PROCESS,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",646,What's happened since yesterday?,ERICKSON_PRESUPPOSITION_OF_CHANGE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",647,What about your restless legs?,ERICKSON_DIRECT_INQUIRY_UTILIZATION,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",648,What about your restless legs?,ERICKSON_DIRECT_INQUIRY_UTILIZATION,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",649,"Well, I know that.",ERICKSON_PACING_AND_VALIDATION,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",650,Why didn't you mention that yesterday?,ERICKSON_DIRECT_INQUIRY_OF_RESISTANCE,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",651,All right. You have several other things you haven't yet mentioned to me.,ERICKSON_TRUISM_UNSPOKEN,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",652,"No. Concerning the results of your wood laying, your floor laying.",ERICKSON_PRECISION_FOCUS,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",653,"Now, today you mentioned the rectal difficulties. Now there are some other things that came from working in that position.",ERICKSON_ASSOCIATIVE_LINKING,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",654,That's right.,ERICKSON_YES_SET_PACING,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",655,Yes.,ERICKSON_PACING_AND_VALIDATION,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",656,"And now you've had freedom from pain today, or some pain.",ERICKSON_DOUBLE_BIND_UTILIZATION,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",657,What about ... you do know you'll trip again? Don't you?,ERICKSON_TRUISM_TAG_QUESTION,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",658,You do know that you will fall down again?,ERICKSON_TRUISM_PRESUPPOSITION,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",659,But you'll pick yourself up faster.,ERICKSON_PRESUPPOSITION_RECOVERY,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",660,And you won't fall down quite so hard.,ERICKSON_PRESUPPOSITION_SOFTENING,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",662,"Now, do you want any suggestion from me today about your pain?",ERICKSON_PERMISSIVE_INQUIRY,Other
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",663,I think so too. All right. Give me an appointment form.,ERICKSON_PACING_AND_UTILIZATION,Pacing
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",664,"That's right. All right now. If you want to watch the TV here, it would be all right.",ERICKSON_UTILIZATION_PERMISSION,Utilization
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",665,It may be on one of the stations.,ERICKSON_TRUISM_POSSIBILITY,Truism
"Milton H. Erickson - Conversations With Milton H. Erickson, MD_ Changing Individuals (1985, W W Norton & Co Inc) - libgen.lc",666,That's what he's interested in knowing.,ERICKSON_PACING_VALIDATION,Pacing
